userId,itemId
52,608
52,332
52,38
53,502
53,417
53,478
53,337
53,339
53,652
53,765
53,777
53,780
53,608
53,332
53,354
54,502
54,648
54,245
54,507
54,246
54,428
54,375
54,478
54,533
54,339
54,540
54,11
54,563
54,785
54,570
54,779
54,347
54,260
54,422
54,592
54,599
54,303
54,621
55,502
55,245
55,509
55,336
55,430
55,529
55,563
55,946
55,408
55,780
55,409
55,490
55,257
55,260
55,594
55,954
55,953
55,723
55,299
55,350
55,261
55,771
55,352
55,613
55,39
56,504
56,767
56,253
56,284
56,594
56,39
56,241
56,264
56,270
57,426
57,272
57,651
57,783
57,432
57,347
57,294
57,604
57,350
58,504
58,656
58,507
58,248
58,532
58,283
58,562
58,565
58,20
58,343
58,421
58,345
58,391
58,672
58,39
58,242
58,364
59,514
59,272
59,336
59,274
59,944
59,774
59,527
59,702
59,319
59,783
59,443
59,329
59,283
59,765
59,806
59,342
60,473
60,326
60,514
60,515
60,336
60,516
60,789
60,520
60,775
60,480
60,533
60,535
60,414
60,542
60,283
60,482
60,544
60,694
60,806
60,485
60,952
60,388
60,288
60,570
60,572
60,289
60,575
60,791
60,467
60,293
60,298
60,299
60,240
60,240
60,635
60,636
60,641
61,504
61,373
61,1
61,507
61,428
61,274
61,395
61,440
61,247
61,275
61,476
61,528
61,328
61,957
61,386
61,959
61,960
61,456
61,284
61,432
61,403
61,854
61,760
61,187
61,286
61,563
61,287
61,961
61,962
61,389
61,585
61,259
61,592
61,593
61,352
61,494
61,262
61,392
61,661
61,623
61,626
61,631
61,631
62,502
62,648
62,416
62,326
62,504
62,1
62,508
62,514
62,335
62,327
62,719
62,519
62,521
62,522
62,475
62,523
62,476
62,318
62,775
62,964
62,431
62,251
62,319
62,783
62,280
62,328
62,338
62,329
62,542
62,283
62,554
62,777
62,559
62,342
62,287
62,570
62,571
62,487
62,421
62,396
62,491
62,580
62,347
62,492
62,257
62,294
62,258
62,801
62,348
62,590
62,349
62,599
62,603
62,603
62,299
62,392
62,39
62,620
62,497
62,966
62,306
62,399
62,626
62,410
63,244
63,333
63,764
63,275
63,530
63,252
63,456
63,553
63,286
63,435
63,290
63,610
63,242
63,325
64,373
64,520
64,521
64,252
64,255
64,11
64,485
64,952
64,288
64,697
64,599
64,603
64,301
64,304
64,497
64,355
64,625
64,263
64,242
64,316
64,363
65,473
65,374
65,520
65,476
65,280
65,283
65,482
65,11
65,483
65,352
65,303
66,1
66,418
66,702
66,805
66,284
66,574
66,575
66,259
66,611
66,304
66,323
66,325
67,648
67,246
67,248
67,249
67,527
67,545
67,11
67,284
67,570
67,397
67,969
67,297
67,970
67,39
67,354
67,633
67,701
68,949
68,339
68,776
68,542
68,432
68,288
68,971
68,575
68,404
68,296
69,426
69,236
69,334
69,271
69,246
69,514
69,950
69,336
69,517
69,275
69,719
69,276
69,237
69,475
69,721
69,249
69,477
69,478
69,527
69,431
69,319
69,529
69,448
69,537
69,339
69,540
69,282
69,283
69,482
69,456
69,550
69,485
69,463
69,388
69,288
69,289
69,435
69,435
69,436
69,800
69,671
69,404
69,345
69,345
69,467
69,293
69,295
69,296
69,259
69,587
69,321
69,596
69,954
69,781
69,603
69,299
69,299
69,613
69,790
69,618
69,966
69,399
69,354
69,355
69,624
69,627
69,628
69,309
69,310
69,635
69,637
69,406
69,242
69,264
69,362
69,501
69,268
69,269
69,269
69,325
69,701
70,254
70,433
70,799
70,259
70,496
70,304
70,263
70,241
70,242
70,364
71,664
71,972
71,973
71,975
71,977
71,978
71,980
71,237
71,983
71,984
71,985
71,817
71,986
71,70
71,988
71,989
71,536
71,338
71,990
71,79
71,79
71,79
71,991
71,993
71,994
71,995
71,737
71,996
71,997
71,997
71,88
71,998
71,1000
71,1001
71,1002
71,1003
71,1004
71,1005
71,1006
71,1007
71,1007
71,1007
71,1008
71,1010
71,896
71,1011
71,1012
71,207
71,1014
71,1016
71,1017
71,1018
71,1020
71,1022
71,1022
71,1023
71,140
71,1025
71,1026
71,154
71,1028
71,1028
71,1029
71,1030
71,1031
72,253
72,238
72,1032
72,281
72,1033
72,929
72,1037
72,574
72,588
73,648
73,474
73,1040
73,283
73,284
73,1042
73,777
73,755
73,347
73,1043
73,261
73,1044
73,127
74,1
74,508
74,510
74,336
74,273
74,274
74,247
74,277
74,761
74,237
74,527
74,651
74,253
74,554
74,461
74,286
74,297
74,263
74,362
75,244
75,503
75,275
75,719
75,442
75,775
75,337
75,533
75,238
75,799
75,943
75,934
75,289
75,575
75,576
75,587
75,727
76,245
76,654
76,275
76,320
76,253
76,11
76,463
76,18
76,566
76,572
76,409
76,409
76,294
76,294
76,294
76,786
76,355
77,244
77,245
77,2
77,395
77,1047
77,1048
77,1051
77,1052
77,1053
77,1054
77,1058
77,825
77,826
77,74
77,1064
77,1067
77,1070
77,1071
77,682
77,1072
77,1073
77,1074
77,1076
77,433
77,1078
77,1080
77,1082
77,562
77,1087
77,1089
77,435
77,99
77,884
77,1090
77,1091
77,896
77,1092
77,1093
77,1096
77,1098
77,121
77,213
77,1102
77,1103
77,1104
77,1105
77,1106
77,1108
78,271
78,248
78,789
78,649
78,775
78,805
78,533
78,448
78,536
78,338
78,329
78,329
78,776
78,11
78,549
78,16
78,565
78,343
78,971
78,697
78,415
78,31
78,608
78,672
78,353
78,616
78,306
78,240
78,632
78,308
78,406
78,645
78,363
78,363
79,509
79,514
79,395
79,719
79,1109
79,1110
79,1050
79,1112
79,251
79,251
79,531
79,1114
79,1064
79,1116
79,798
79,694
79,11
79,550
79,1120
79,341
79,563
79,563
79,1122
79,568
79,435
79,330
79,578
79,578
79,578
79,1123
79,295
79,1124
79,588
79,349
79,601
79,298
79,603
79,1125
79,614
79,618
79,240
79,498
79,498
79,633
79,640
80,504
80,505
80,508
80,514
80,515
80,719
80,279
80,279
80,329
80,482
80,952
80,952
80,785
80,572
80,779
80,488
80,780
80,290
80,290
80,404
80,292
80,347
80,391
80,590
80,603
80,39
80,307
80,323
80,630
80,308
80,635
80,313
80,242
80,265
80,643
80,364
81,506
81,394
81,278
81,526
81,650
81,250
81,253
81,286
81,288
81,20
81,489
81,292
81,258
81,587
81,309
82,244
82,416
82,440
82,247
82,520
82,442
82,281
82,432
82,492
82,31
82,494
83,648
83,508
83,666
83,273
83,448
83,798
83,456
83,731
83,568
83,698
83,589
83,297
83,352
83,352
83,262
83,304
83,39
83,619
83,619
83,619
83,307
83,355
83,323
83,630
83,725
83,242
83,316
83,325
83,646
84,504
84,513
84,772
84,395
84,475
84,278
84,318
84,252
84,253
84,11
84,284
84,730
84,465
84,695
84,288
84,971
84,290
84,492
84,294
84,321
84,591
84,601
84,351
84,612
84,304
84,727
84,240
84,263
84,357
84,410
84,634
84,312
84,636
84,406
84,268
84,364
85,1127
85,1128
85,1129
85,1130
85,1131
85,1132
85,1133
85,1134
85,788
86,502
86,411
86,317
86,236
86,373
86,336
86,395
86,693
86,252
86,432
86,483
86,286
86,288
86,408
86,571
86,489
86,290
86,580
86,580
86,292
86,590
86,423
86,781
86,351
86,612
86,352
86,724
86,304
86,628
86,498
86,241
86,324
86,639
86,643
86,269
86,243
87,373
87,665
87,439
87,507
87,271
87,774
87,418
87,337
87,657
87,529
87,443
87,532
87,533
87,448
87,540
87,283
87,463
87,434
87,562
87,659
87,344
87,573
87,290
87,415
87,347
87,781
87,300
87,771
87,351
87,39
87,618
87,305
87,661
87,766
87,308
87,633
87,400
87,313
87,406
87,663
87,363
87,364
88,244
88,1
88,511
88,474
88,677
88,650
88,290
88,409
88,292
88,583
88,332
88,623
88,700
88,312
88,313
88,314
88,264
89,425
89,654
89,326
89,764
89,764
89,512
89,789
89,319
89,722
89,1142
89,1143
89,1144
89,450
89,838
89,1145
89,1147
89,456
89,694
89,1149
89,1036
89,463
89,463
89,697
89,697
89,791
89,598
89,601
89,1150
89,352
89,38
89,303
89,39
89,305
89,437
89,699
89,307
89,239
89,400
89,638
90,244
90,507
90,529
90,553
90,435
90,697
90,292
90,257
90,294
90,603
90,352
90,613
90,263
90,406
90,324
90,242
90,646
91,510
91,334
91,720
91,252
91,238
91,553
91,341
91,585
91,352
91,613
91,39
91,623
91,268
91,269
91,646
91,364
92,244
92,271
92,762
92,658
92,286
92,563
92,697
92,660
92,587
92,601
92,392
92,39
92,621
92,242
93,411
93,666
93,1046
93,522
93,775
93,767
93,536
93,540
93,283
93,555
93,342
93,388
93,565
93,408
93,1152
93,290
93,423
93,598
93,306
93,354
94,473
94,236
94,507
94,3
94,248
94,520
94,521
94,720
94,431
94,4
94,252
94,11
94,461
94,730
94,565
94,20
94,408
94,489
94,415
94,292
94,294
94,593
94,596
94,30
94,954
94,300
94,352
94,352
94,613
94,621
94,306
94,263
94,357
94,242
94,265
94,269
94,645
94,325
95,244
95,504
95,373
95,412
95,274
95,248
95,649
95,651
95,253
95,540
95,943
95,286
95,286
95,408
95,780
95,489
95,290
95,586
95,423
95,781
95,672
95,39
95,399
95,354
95,360
95,242
95,645
95,363
95,364
96,1
96,336
96,273
96,273
96,327
96,237
96,442
96,527
96,767
96,443
96,328
96,328
96,481
96,549
96,658
96,658
96,566
96,291
96,291
96,583
96,585
96,590
96,590
96,590
96,601
96,300
96,609
96,352
96,352
96,353
96,788
96,437
96,622
96,322
96,623
96,240
96,629
96,311
96,406
96,782
96,500
96,701
96,243
97,949
97,416
97,426
97,317
97,427
97,797
97,336
97,327
97,374
97,773
97,375
97,277
97,649
97,522
97,525
97,279
97,787
97,702
97,651
97,251
97,328
97,542
97,456
97,284
97,553
97,777
97,485
97,555
97,557
97,934
97,568
97,572
97,289
97,290
97,330
97,404
97,293
97,492
97,294
97,801
97,299
97,608
97,351
97,352
97,494
97,495
97,303
97,304
97,39
97,966
97,624
97,323
97,263
97,630
97,308
97,309
97,311
97,499
97,312
97,314
97,242
98,654
98,507
98,339
98,545
98,760
98,463
98,292
98,352
98,699
98,239
98,358
98,308
98,311
99,429
99,520
99,775
99,251
99,328
99,545
99,652
99,760
99,597
99,352
99,352
99,353
99,790
99,790
99,240
99,358
99,242
100,516
100,248
100,252
100,482
100,284
100,286
100,290
100,299
100,613
100,626
100,308
100,725
100,313
101,648
101,440
101,729
101,527
101,431
101,251
101,319
101,4
101,238
101,254
101,433
101,564
101,345
101,295
101,585
101,603
101,352
101,352
101,766
101,269
102,411
102,665
102,1
102,764
102,523
102,526
102,418
102,337
102,532
102,533
102,328
102,252
102,253
102,1157
102,1158
102,283
102,545
102,456
102,403
102,562
102,388
102,779
102,574
102,780
102,576
102,1159
102,587
102,596
102,352
102,306
102,357
102,498
102,309
102,637
102,643
102,269
103,502
103,326
103,655
103,1160
103,418
103,702
103,667
103,759
103,329
103,8
103,456
103,284
103,777
103,945
103,388
103,779
103,965
103,487
103,576
103,258
103,590
104,502
104,1162
104,1163
104,1164
104,1165
104,1166
104,1167
104,1168
104,1169
105,502
105,412
105,276
105,480
105,955
105,487
105,1159
105,404
105,601
105,352
105,352
105,303
106,425
106,797
106,944
106,282
106,777
106,555
106,287
106,570
106,293
106,260
106,590
106,604
106,261
106,303
106,39
106,305
106,966
106,240
106,323
106,630
106,782
107,425
107,416
107,448
107,482
107,456
107,284
107,484
107,572
107,294
107,590
107,350
107,312
108,650
108,443
108,540
108,492
108,597
108,262
108,304
108,39
108,308
108,636
108,241
108,500
109,425
109,1
109,532
109,448
109,542
109,482
109,420
109,550
109,550
109,565
109,294
109,593
109,672
109,352
109,724
109,782
109,364
110,655
110,1170
110,536
110,238
110,8
110,281
110,544
110,929
110,1174
111,4
111,1176
111,1177
111,1178
111,1179
111,1181
111,1182
111,1183
111,1184
112,333
112,426
112,505
112,505
112,764
112,511
112,512
112,428
112,728
112,728
112,336
112,440
112,275
112,520
112,650
112,328
112,253
112,456
112,694
112,1185
112,549
112,284
112,403
112,553
112,285
112,285
112,568
112,435
112,575
112,800
113,507
113,275
113,248
113,375
113,721
113,337
113,320
113,329
113,339
113,1186
113,670
113,282
113,1187
113,432
113,753
113,485
113,559
113,559
113,388
113,287
113,287
113,415
113,415
113,491
113,354
113,354
114,416
114,506
114,272
114,395
114,275
114,657
114,238
114,284
114,554
114,777
114,341
114,347
114,492
114,294
114,352
115,473
115,425
115,333
115,3
115,272
115,274
115,440
115,440
115,441
115,479
115,480
115,337
115,251
115,252
115,253
115,452
115,456
115,284
115,284
115,559
115,285
115,188
115,1193
115,492
115,295
115,27
115,588
115,321
115,321
115,953
115,300
115,300
115,32
115,351
115,613
115,353
115,303
115,304
115,497
115,1195
115,307
115,307
115,354
115,356
115,624
115,240
115,631
115,312
115,637
116,522
116,555
116,16
116,570
116,591
116,597
116,605
116,262
116,616
117,326
117,275
117,337
117,528
117,456
117,11
117,760
117,290
117,580
117,294
117,295
117,604
117,299
117,262
117,39
117,39
117,306
117,355
117,356
117,623
117,633
117,311
117,636
117,241
117,638
118,473
118,425
118,416
118,412
118,441
118,237
118,520
118,720
118,476
118,524
118,249
118,418
118,480
118,955
118,481
118,542
118,456
118,420
118,432
118,286
118,20
118,408
118,575
118,489
118,290
118,490
118,292
118,1196
118,293
118,295
118,589
118,596
118,1197
118,599
118,352
118,613
118,614
118,303
118,39
118,966
118,307
118,438
118,354
118,623
118,633
118,400
118,636
118,637
118,316
118,362
118,325
119,1
119,248
119,519
119,253
119,238
119,549
119,433
119,404
119,321
119,39
119,323
119,312
119,243
120,336
120,518
120,277
120,775
120,456
120,584
120,353
120,354
120,356
120,623
121,511
121,649
121,522
121,476
121,418
121,337
121,783
121,320
121,329
121,283
121,658
121,777
121,408
121,697
121,347
121,781
121,700
121,264
122,275
122,277
122,376
122,805
122,481
122,342
122,289
122,780
122,436
122,493
122,587
122,30
122,781
122,613
122,304
122,622
122,354
122,263
122,631
122,700
122,310
122,501
123,1
123,507
123,650
123,251
123,533
123,253
123,284
123,463
123,778
123,570
123,723
123,352
123,353
123,306
123,413
123,325
124,1
124,508
124,513
124,246
124,246
124,412
124,237
124,677
124,528
124,536
124,252
124,283
124,482
124,777
124,342
124,569
124,570
124,293
124,493
124,593
124,600
124,611
124,305
124,239
125,420
125,695
125,259
125,323
125,241
125,640
125,268
125,363
125,243
126,655
126,666
126,666
126,246
126,517
126,517
126,719
126,789
126,430
126,430
126,475
126,524
126,524
126,524
126,677
126,250
126,250
126,774
126,964
126,964
126,964
126,964
126,802
126,431
126,431
126,803
126,651
126,805
126,805
126,805
126,783
126,280
126,280
126,280
126,419
126,419
126,419
126,4
126,529
126,529
126,530
126,443
126,443
126,532
126,532
126,532
126,533
126,448
126,448
126,448
126,448
126,320
126,281
126,282
126,283
126,283
126,482
126,456
126,547
126,11
126,11
126,11
126,549
126,432
126,483
126,483
126,945
126,945
126,945
126,945
126,16
126,342
126,342
126,287
126,946
126,659
126,659
126,565
126,565
126,566
126,344
